PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"56,848",PAPUA,BOVEN DIGOEL,WAROPKO,9116032001,WOROPKO,0.5976,TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"56,849",ACEH,ACEH BARAT DAYA,KUALA BATEE,1112052006,PANTO CUT,0.5976,TERTINGGAL
"56,850",ACEH,ACEH SELATAN,LABUHAN HAJI TIMUR,1101112004,AUR PEULUMAT,0.5976,TERTINGGAL
"56,851",ACEH,ACEH SINGKIL,PULAU BANYAK BARAT,1110162001,HALOBAN,0.5976,TERTINGGAL
"56,852",ACEH,ACEH TAMIANG,BANDAR PUSAKA,1116102009,SUNTING,0.5976,TERTINGGAL
"56,853",ACEH,ACEH TENGAH,SILIH NARA,1104022005,GUNUNG SINGIT,0.5976,TERTINGGAL
"56,854",ACEH,ACEH UTARA,SIMPANG KRAMAT,1108222011,KILOMETER VI,0.5976,TERTINGGAL
"56,855",BANTEN,PANDEGLANG,CIKEUSIK,3601042010,LEUWIBALANG,0.5976,TERTINGGAL
"56,856",JAWA TENGAH,BLORA,JAPAH,3316162011,BOGOREJO,0.5976,TERTINGGAL
"56,857",JAWA TENGAH,WONOSOBO,MOJOTENGAH,3307112016,DERONGISOR,0.5976,TERTINGGAL
"56,858",LAMPUNG,TULANG BAWANG BARAT,BATU PUTIH,1812092002,SIDO MAKMUR,0.5976,TERTINGGAL
"56,859",LAMPUNG,TULANG BAWANG BARAT,GUNUNG TERANG,1812042011,KAGUNGAN JAYA,0.5976,TERTINGGAL
"56,860",MALUKU,MALUKU TENGAH,SERAM UTARA TIMUR KOBI,8101252011,MARASAHUA,0.5976,TERTINGGAL
"56,861",MALUKU UTARA,KEPULAUAN SULA,SULABESI SELATAN,8205092004,SKOM,0.5976,TERTINGGAL
"56,862",NUSA TENGGARA BARAT,BIMA,AMBALAWI,5206102005,TALAPITI,0.5976,TERTINGGAL
"56,863",NUSA TENGGARA BARAT,SUMBAWA,LABUHAN BADAS,5204182005,SEBOTOK,0.5976,TERTINGGAL
"56,864",SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,7603152001,SALUMOKANAN,0.5976,TERTINGGAL
"56,865",SULAWESI BARAT,MAMUJU,KALUMPANG,7602042001,KALUMPANG,0.5976,TERTINGGAL
"56,866",SULAWESI SELATAN,KEPULAUAN SELAYAR,PASIMARANNU,7301072007,SAMBALI,0.5976,TERTINGGAL
"56,867",SULAWESI SELATAN,TANA TORAJA,BITTUANG,7318022011,PATONGLOAN,0.5976,TERTINGGAL
"56,868",SULAWESI TENGAH,PARIGI MOUTONG,AMPIBABO,7208022025,OGOLUGUS,0.5976,TERTINGGAL
"56,869",SULAWESI TENGAH,SIGI,PIPIKORO,7210072005,KANTEWU,0.5976,TERTINGGAL
"56,870",SULAWESI TENGGARA,KONAWE SELATAN,MORAMO,7405102025,WATU PORAMBAA,0.5976,TERTINGGAL
"56,871",SULAWESI TENGGARA,KONAWE UTARA,ASERA,7409012036,ALAA WANGGUDU,0.5976,TERTINGGAL
"56,872",SULAWESI UTARA,BOLAANG MONGONDOW,DUMOGA TENGGARA,7101342005,KONAROM,0.5976,TERTINGGAL
"56,873",SUMATERA SELATAN,EMPAT LAWANG,PASEMAH AIR KERUH,1611072014,MUARA SINDANG,0.5976,TERTINGGAL
"56,874",SUMATERA SELATAN,MUSI BANYUASIN,BATANG HARI LEKO,1606042002,BUKIT PANGKUASAN,0.5976,TERTINGGAL
"56,875",SUMATERA UTARA,DAIRI,SUMBUL,1211022024,SILEUH-LEUH PARSAORAN,0.5976,TERTINGGAL
"56,876",SUMATERA UTARA,MANDAILING NATAL,SIABU,1213062018,SINONOAN,0.5976,TERTINGGAL
"56,877",SUMATERA UTARA,PADANG LAWAS,BATANG LUBU SUTAM,1221092005,PAGARAN TAYAS,0.5976,TERTINGGAL
"56,878",SUMATERA UTARA,SAMOSIR,ONAN RUNGGU,1217022010,SILIMA LOMBU,0.5976,TERTINGGAL
"56,879",ACEH,ACEH TIMUR,IDI RAYEUK,1103032061,DAMA PULO,0.5975,TERTINGGAL
"56,880",ACEH,ACEH UTARA,TANAH PASIR,1108132013,TEUPIN GAPEUH,0.5975,TERTINGGAL
"56,881",ACEH,BENER MERIAH,PINTU RIME GAYO,1117012020,RATA ARA,0.5975,TERTINGGAL
"56,882",ACEH,NAGAN RAYA,SEUNAGAN TIMUR,1115032032,KRUENG KULU,0.5975,TERTINGGAL
"56,883",BANTEN,LEBAK,BANJARSARI,3602092004,LEBAKKEUSIK,0.5975,TERTINGGAL
"56,884",BANTEN,LEBAK,CIKULUR,3602172012,SUKADAYA,0.5975,TERTINGGAL
"56,885",BANTEN,LEBAK,CIPANAS,3602042015,BINTANGSARI,0.5975,TERTINGGAL
"56,886",BANTEN,LEBAK,PANGGARANGAN,3602022004,SOGONG,0.5975,TERTINGGAL
"56,887",BANTEN,SERANG,BOJONEGARA,3604072011,MEKAR JAYA,0.5975,TERTINGGAL
"56,888",JAWA TENGAH,TEGAL,BALAPULANG,3328042017,PAMIRITAN,0.5975,TERTINGGAL
"56,889",KALIMANTAN BARAT,SINTANG,DEDAI,6105072024,JANGKANG,0.5975,TERTINGGAL
"56,890",KALIMANTAN SELATAN,TABALONG,BINTANG ARA,6309122005,PANAAN,0.5975,TERTINGGAL
"56,891",LAMPUNG,WAY KANAN,NEGERI BESAR,1808122008,PAGAR IMAN,0.5975,TERTINGGAL
"56,892",MALUKU UTARA,HALMAHERA TIMUR,MABA TENGAH,8206082006,DOROLAMO,0.5975,TERTINGGAL
"56,893",NUSA TENGGARA BARAT,BIMA,WAWO,5206052001,TARLAWI,0.5975,TERTINGGAL
"56,894",NUSA TENGGARA TIMUR,ENDE,LEPEMBUSU KELISOKE,5308212013,MUKUREKU SA'ATE,0.5975,TERTINGGAL
"56,895",NUSA TENGGARA TIMUR,KUPANG,AMARASI BARAT,5301172007,MERBAUN,0.5975,TERTINGGAL
"56,896",NUSA TENGGARA TIMUR,MANGGARAI TIMUR,RANA MESE,5319072017,LIDI,0.5975,TERTINGGAL
"56,897",NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,WEWEWA SELATAN,5318052006,DELO,0.5975,TERTINGGAL
"56,898",NUSA TENGGARA TIMUR,SUMBA TENGAH,UMBU RATU NGGAY BARAT,5317022007,UMBU KAWOLU,0.5975,TERTINGGAL
"56,899",NUSA TENGGARA TIMUR,SUMBA TIMUR,LEWA TIDAHU,5311182006,LAIHAU,0.5975,TERTINGGAL
"56,900",PAPUA,JAYAPURA,KEMTUK GRESI,9103062009,IBUB,0.5975,TERTINGGAL
"56,901",PAPUA BARAT,SORONG SELATAN,SEREMUK,9204112001,HAHA,0.5975,TERTINGGAL
"56,902",RIAU,KEPULAUAN MERANTI,RANGSANG,1410032018,TEBUN,0.5975,TERTINGGAL
"56,903",SULAWESI BARAT,MAMUJU UTARA,BARAS,7601032013,TOWONI,0.5975,TERTINGGAL
"56,904",SULAWESI SELATAN,BONE,PONRE,7308112007,SALAMPE,0.5975,TERTINGGAL
"56,905",SULAWESI TENGAH,MOROWALI UTARA,SOYO JAYA,7212072007,BAU,0.5975,TERTINGGAL
"56,906",SULAWESI TENGGARA,KOLAKA TIMUR,UEESI,7411112006,SILUI,0.5975,TERTINGGAL
"56,907",SULAWESI TENGGARA,KONAWE SELATAN,ANDOOLO BARAT,7405252005,MATAUPE,0.5975,TERTINGGAL
"56,908",SULAWESI TENGGARA,KONAWE SELATAN,KOLONO TIMUR,7405232009,ULUNESE,0.5975,TERTINGGAL
"56,909",SULAWESI TENGGARA,KONAWE SELATAN,SABULAKOA,7405242007,ASARIA,0.5975,TERTINGGAL
"56,910",SULAWESI TENGGARA,KONAWE UTARA,MOLAWE,7409042009,TAPUEMEA,0.5975,TERTINGGAL
"56,911",SULAWESI UTARA,KEPULAUAN SANGIHE,KENDAHE,7103162003,TALAWID,0.5975,TERTINGGAL
"56,912",SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,BUAY RAWAN,1609192003,BANJAR AGUNG,0.5975,TERTINGGAL
"56,913",SUMATERA UTARA,ASAHAN,SIMPANG EMPAT,1209122006,SEI DUA HULU,0.5975,TERTINGGAL
"56,914",SUMATERA UTARA,MANDAILING NATAL,SINUNUKAN,1213222009,SIDO MAKMUR,0.5975,TERTINGGAL
"56,915",SUMATERA UTARA,NIAS SELATAN,TOMA,1214122013,HILISATARO NANDISA,0.5975,TERTINGGAL
"56,916",SUMATERA UTARA,SIMALUNGUN,HARANGGAOL HORISON,1208152004,NAGORI PURBA PASIR,0.5975,TERTINGGAL
"56,917",ACEH,ACEH JAYA,DARUL HIKMAH,1114082006,COT PANGE,0.5973,TERTINGGAL
"56,918",ACEH,ACEH TENGAH,PEGASING,1104072041,URING,0.5973,TERTINGGAL
"56,919",ACEH,ACEH UTARA,LAPANG,1108232009,MATANG BAROH,0.5973,TERTINGGAL
"56,920",ACEH,ACEH UTARA,MEURAH MULIA,1108072009,TANJONG,0.5973,TERTINGGAL
"56,921",ACEH,ACEH UTARA,PAYA BAKONG,1108202032,TGK. DIBANDA TEK-TEK,0.5973,TERTINGGAL
"56,922",ACEH,ACEH UTARA,SAMUDERA,1108082011,PUSONG,0.5973,TERTINGGAL
"56,923",ACEH,GAYO LUES,DABUN GELANG,1113082006,BLANGTEMUNG,0.5973,TERTINGGAL
"56,924",ACEH,PIDIE JAYA,BANDAR BARU,1118062035,BLANG KRUENG,0.5973,TERTINGGAL
"56,925",ACEH,SIMEULUE,TEUPAH SELATAN,1109072015,PULAU BANGKALAK,0.5973,TERTINGGAL
"56,926",BENGKULU,LEBONG,LEBONG ATAS,1707022005,TABEAK BLAU,0.5973,TERTINGGAL
"56,927",JAWA TENGAH,BREBES,SALEM,3329012012,GUNUNGTAJEM,0.5973,TERTINGGAL
"56,928",KALIMANTAN SELATAN,TANAH BUMBU,MANTEWE,6310082010,EMIL BARU,0.5973,TERTINGGAL
"56,929",KALIMANTAN TIMUR,KUTAI TIMUR,MUARA ANCALONG,6408012013,MUARA DUN,0.5973,TERTINGGAL
"56,930",KALIMANTAN UTARA,NUNUKAN,KRAYAN,6503052045,LONG RUPAN,0.5973,TERTINGGAL
"56,931",MALUKU,KEPULAUAN ARU,ARU TENGAH,8107032039,NAMARA,0.5973,TERTINGGAL
"56,932",MALUKU,KEPULAUAN ARU,PULAU-PULAU ARU,8107012001,UJIR,0.5973,TERTINGGAL
"56,933",MALUKU,MALUKU TENGGARA,KEI BESAR UTARA BARAT,8102172008,NGURWALEK,0.5973,TERTINGGAL
"56,934",MALUKU,MALUKU TENGGARA,KEI BESAR UTARA BARAT,8102172011,UWAT REYAAN,0.5973,TERTINGGAL
"56,935",MALUKU UTARA,HALMAHERA TENGAH,PATANI UTARA,8202062011,MALIFORO,0.5973,TERTINGGAL
"56,936",MALUKU UTARA,PULAU MOROTAI,MOROTAI SELATAN BARAT,8207022014,NGELE-NGELE BESAR,0.5973,TERTINGGAL
"56,937",NUSA TENGGARA TIMUR,SUMBA BARAT,WANOKAKA,5312112009,MAMODU,0.5973,TERTINGGAL
"56,938",NUSA TENGGARA TIMUR,SUMBA TENGAH,UMBU RATU NGGAY,5317042016,NGADU OLU,0.5973,TERTINGGAL
"56,939",NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIKOMI TENGAH,5303152002,OENENU,0.5973,TERTINGGAL
"56,940",PAPUA,DEIYAI,TIGI,9128012004,WAGHETE II,0.5973,TERTINGGAL
"56,941",RIAU,INDRAGIRI HILIR,PELANGIRAN,1404152012,CATUR KARYA,0.5973,TERTINGGAL
"56,942",SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,7606032009,BOJO,0.5973,TERTINGGAL
"56,943",SULAWESI BARAT,MAMUJU UTARA,BULU TABA,7601072005,SUMBER SARI,0.5973,TERTINGGAL
"56,944",SULAWESI TENGAH,TOJO UNA UNA,TOGEAN,7209022003,BANGKAGI,0.5973,TERTINGGAL
"56,945",SULAWESI TENGAH,TOLI TOLI,DAMPAL SELATAN,7204012010,PUSE,0.5973,TERTINGGAL
"56,946",SULAWESI TENGGARA,KOLAKA TIMUR,TIRAWUTA,7411012012,ROKO-ROKO,0.5973,TERTINGGAL
"56,947",SUMATERA SELATAN,LAHAT,JARAI,1604062023,PAGAR DEWA,0.5973,TERTINGGAL
"56,948",SUMATERA SELATAN,MUSI BANYUASIN,BATANG HARI LEKO,1606042014,PENGATURAN,0.5973,TERTINGGAL
"56,949",SUMATERA UTARA,BATU BARA,TALAWI,1219052008,PAHANG,0.5973,TERTINGGAL
"56,950",SUMATERA UTARA,LANGKAT,HINAI,1205102005,MUKA PAYA,0.5973,TERTINGGAL
"56,951",SUMATERA UTARA,MANDAILING NATAL,NATAL,1213162019,SIKARA KARA III,0.5973,TERTINGGAL
"56,952",SUMATERA UTARA,NIAS BARAT,MANDREHE,1225052009,FADORO,0.5973,TERTINGGAL
"56,953",SUMATERA UTARA,PADANG LAWAS,BATANG LUBU SUTAM,1221092016,PAGARAN DOLOK PINARIK,0.5973,TERTINGGAL
"56,954",SUMATERA UTARA,TAPANULI TENGAH,BADIRI,1201152003,JAGO JAGO,0.5973,TERTINGGAL
"56,955",ACEH,ACEH BARAT DAYA,KUALA BATEE,1112052016,IE MAMEH,0.5971,TERTINGGAL
"56,956",ACEH,ACEH BARAT DAYA,MANGGENG,1112032029,PANTE PIRAK,0.5971,TERTINGGAL
"56,957",ACEH,ACEH SELATAN,MEUKEK,1101052013,BLANG TEUNGOH,0.5971,TERTINGGAL
"56,958",ACEH,ACEH TAMIANG,MANYAK PAYED,1116012013,GEUDHAM,0.5971,TERTINGGAL
"56,959",ACEH,ACEH UTARA,PAYA BAKONG,1108202029,MATANG PANYANG,0.5971,TERTINGGAL
"56,960",ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112001,BALE,0.5971,TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"56,961",ACEH,BIREUEN,GANDAPURA,1111072015,SAMUTI AMAN,0.5971,TERTINGGAL
"56,962",ACEH,BIREUEN,JULI,1111092016,BEUNYOT,0.5971,TERTINGGAL
"56,963",ACEH,BIREUEN,PEUDADA,1111032032,PULO LAWANG,0.5971,TERTINGGAL
"56,964",ACEH,BIREUEN,SIMPANG MAMPLAM,1111112024,COT TRIENG,0.5971,TERTINGGAL
"56,965",ACEH,PIDIE,INDRA JAYA,1107072034,RUMIA,0.5971,TERTINGGAL
"56,966",BANTEN,SERANG,ANYAR,3604302006,BUNIHARA,0.5971,TERTINGGAL
"56,967",BENGKULU,SELUMA,SEMIDANG ALAS,1705042010,CUGUNG LANGU,0.5971,TERTINGGAL
"56,968",GORONTALO,GORONTALO,TELAGA,7501022018,DULAMAYO SELATAN,0.5971,TERTINGGAL
"56,969",GORONTALO,GORONTALO UTARA,SUMALATA TIMUR,7505112006,HULAWA,0.5971,TERTINGGAL
"56,970",KALIMANTAN BARAT,LANDAK,MANDOR,6108042002,SEMENOK,0.5971,TERTINGGAL
"56,971",KALIMANTAN SELATAN,BANJAR,SUNGAI PINANG,6303102010,SUMBER BARU,0.5971,TERTINGGAL
"56,972",KALIMANTAN SELATAN,KOTABARU,KELUMPANG HULU,6302082003,BANUA LAWAS,0.5971,TERTINGGAL
"56,973",KALIMANTAN TENGAH,KAPUAS,MANTANGAI,6203092003,TARANTANG,0.5971,TERTINGGAL
"56,974",KALIMANTAN TENGAH,LAMANDAU,MENTHOBI RAYA,6209052004,LUBUK HIJU,0.5971,TERTINGGAL
"56,975",KALIMANTAN UTARA,NUNUKAN,KRAYAN,6503052039,LONG NAWANG,0.5971,TERTINGGAL
"56,976",KALIMANTAN UTARA,NUNUKAN,TULIN ONSOI,6503142004,SEKIKILAN,0.5971,TERTINGGAL
"56,977",MALUKU,MALUKU TENGAH,SERAM UTARA TIMUR KOBI,8101252002,SARIPUTIH,0.5971,TERTINGGAL
"56,978",MALUKU,MALUKU TENGGARA,KEI KECIL TIMUR,8102132019,WATNGON,0.5971,TERTINGGAL
"56,979",MALUKU,SERAM BAGIAN TIMUR,SIWALALAT,8105072002,LILIAMA,0.5971,TERTINGGAL
"56,980",NUSA TENGGARA BARAT,BIMA,BELO,5206042003,NGALI,0.5971,TERTINGGAL
"56,981",NUSA TENGGARA TIMUR,KUPANG,AMARASI TIMUR,5301192003,RABEKA,0.5971,TERTINGGAL
"56,982",NUSA TENGGARA TIMUR,LEMBATA,OMESURI,5313062022,MELUWITING I,0.5971,TERTINGGAL
"56,983",NUSA TENGGARA TIMUR,NAGEKEO,WOLOWAE,5316052002,TOTOMALA,0.5971,TERTINGGAL
"56,984",PAPUA,DOGIYAI,KAMU TIMUR,9126082003,BODUDA,0.5971,TERTINGGAL
"56,985",PAPUA,DOGIYAI,KAMU TIMUR,9126082002,DEIYAPA,0.5971,TERTINGGAL
"56,986",PAPUA BARAT,TAMBRAUW,KEBAR TIMUR,9209232005,UNTOREY,0.5971,TERTINGGAL
"56,987",PAPUA BARAT,TAMBRAUW,SYUJAK,9209072001,SYUJAK,0.5971,TERTINGGAL
"56,988",RIAU,INDRAGIRI HILIR,KATEMAN,1404082003,SUNGAISIMBAR,0.5971,TERTINGGAL
"56,989",SULAWESI BARAT,MAMUJU,TAPALANG,7602022006,TAKANDEANG,0.5971,TERTINGGAL
"56,990",SULAWESI SELATAN,BONE,PONRE,7308112005,TELLU BOCCOE,0.5971,TERTINGGAL
"56,991",SULAWESI TENGAH,SIGI,KULAWI SELATAN,7210062009,PILIMAKUJAWA,0.5971,TERTINGGAL
"56,992",SULAWESI TENGAH,TOJO UNA UNA,AMPANA TETE,7209042020,UEMAKUNI,0.5971,TERTINGGAL
"56,993",SULAWESI TENGGARA,KONAWE SELATAN,KOLONO,7405092013,MELETUMBO,0.5971,TERTINGGAL
"56,994",SUMATERA SELATAN,BANYUASIN,TANJUNG LAGO,1607122013,MUARA SUGIH,0.5971,TERTINGGAL
"56,995",SUMATERA SELATAN,OGAN KOMERING ULU,LENGKITI,1601282020,FAJAR JAYA,0.5971,TERTINGGAL
"56,996",SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,BUAY PEMACA,1609092015,SINAR NAPALAN,0.5971,TERTINGGAL
"56,997",SUMATERA UTARA,DAIRI,SUMBUL,1211022002,PAGAGAN JULU IX,0.5971,TERTINGGAL
"56,998",SUMATERA UTARA,DAIRI,SUMBUL,1211022026,PANGGURUAN,0.5971,TERTINGGAL
"56,999",SUMATERA UTARA,MANDAILING NATAL,MUARA BATANG GADIS,1213172001,BATU MUNDOM,0.5971,TERTINGGAL
"57,000",SUMATERA UTARA,NIAS SELATAN,HIBALA,1214042001,DURU,0.5971,TERTINGGAL
"57,001",SUMATERA UTARA,PADANG LAWAS,BATANG LUBU SUTAM,1221092010,PAGARAN MANGGIS,0.5971,TERTINGGAL
"57,002",SUMATERA UTARA,TOBA SAMOSIR,BALIGE,1212012024,AEK BOLON JAE,0.5971,TERTINGGAL
"57,003",SUMATERA UTARA,TOBA SAMOSIR,LUMBAN JULU,1212092003,HATINGGIAN,0.5971,TERTINGGAL
"57,004",ACEH,ACEH BARAT,MEUREUBO,1105092024,PUCOK REUDEUP,0.5970,TERTINGGAL
"57,005",ACEH,ACEH BARAT,WOYLA TIMUR,1105112005,PASI ARA WT,0.5970,TERTINGGAL
"57,006",ACEH,ACEH TAMIANG,SEKERAK,1116122002,SEKERAK KIRI,0.5970,TERTINGGAL
"57,007",ACEH,ACEH UTARA,MEURAH MULIA,1108072012,ULEE CEUBREK,0.5970,TERTINGGAL
"57,008",ACEH,GAYO LUES,TERANGUN,1113042011,SOYO,0.5970,TERTINGGAL
"57,009",ACEH,PIDIE,DELIMA,1107042004,CUT,0.5970,TERTINGGAL
"57,010",BENGKULU,KAUR,MUARA SAHUNG,1704112004,SUMBER MAKMUR,0.5970,TERTINGGAL
"57,011",BENGKULU,SELUMA,ULU TALO,1705132008,MEKAR JAYA,0.5970,TERTINGGAL
"57,012",JAMBI,KERINCI,GUNUNG TUJUH,1501152010,PESISIR BUKIT,0.5970,TERTINGGAL
"57,013",KALIMANTAN BARAT,LANDAK,MEMPAWAH HULU,6108022024,PARIGI,0.5970,TERTINGGAL
"57,014",KALIMANTAN BARAT,MELAWI,PINOH UTARA,6110082013,SUNGAI RAYA,0.5970,TERTINGGAL
"57,015",KALIMANTAN BARAT,SINTANG,TEMPUNAK,6105022015,GURUNG MALI,0.5970,TERTINGGAL
"57,016",KALIMANTAN TENGAH,KAPUAS,TIMPAH,6203102008,BATAPAH,0.5970,TERTINGGAL
"57,017",MALUKU,MALUKU TENGGARA,KEI BESAR UTARA BARAT,8102172009,UWAT,0.5970,TERTINGGAL
"57,018",MALUKU,SERAM BAGIAN TIMUR,SIWALALAT,8105072001,DIHIL,0.5970,TERTINGGAL
"57,019",MALUKU UTARA,HALMAHERA SELATAN,KAYOA,8204022019,TALIMAU,0.5970,TERTINGGAL
"57,020",MALUKU UTARA,KEPULAUAN SULA,SULABESI BARAT,8205032005,WAI INA,0.5970,TERTINGGAL
"57,021",NUSA TENGGARA BARAT,BIMA,SAPE,5206062008,NA'E,0.5970,TERTINGGAL
"57,022",NUSA TENGGARA BARAT,BIMA,WAWO,5206052014,RIANMAU,0.5970,TERTINGGAL
"57,023",NUSA TENGGARA TIMUR,ROTE NDAO,ROTE BARAT DAYA,5314012005,OESELI,0.5970,TERTINGGAL
"57,024",NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,WEWEWA SELATAN,5318052013,WEE WULLA,0.5970,TERTINGGAL
"57,025",NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,INSANA,5303082026,FATU'ANA,0.5970,TERTINGGAL
"57,026",NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,NOEMUTI TIMUR,5303102001,NAOB,0.5970,TERTINGGAL
"57,027",PAPUA,BIAK NUMFOR,BIAK UTARA,9106022007,MAMBESAK,0.5970,TERTINGGAL
"57,028",PAPUA,JAYAPURA,NAMBLUONG,9103142002,SARMAI BAWAH,0.5970,TERTINGGAL
"57,029",PAPUA,KEEROM,ARSO,9111022003,KWIMI,0.5970,TERTINGGAL
"57,030",PAPUA,MERAUKE,ULILIN,9101092007,RAWA HAYU,0.5970,TERTINGGAL
"57,031",RIAU,INDRAGIRI HILIR,KATEMAN,1404082004,PENJURU,0.5970,TERTINGGAL
"57,032",RIAU,KEPULAUAN MERANTI,RANGSANG,1410032008,PENYAGUN,0.5970,TERTINGGAL
"57,033",SULAWESI SELATAN,ENREKANG,CURIO,7316082001,SANGIEPONGAN,0.5970,TERTINGGAL
"57,034",SULAWESI TENGAH,DONGGALA,SOJOL,7203142012,BUKIT HARAPAN,0.5970,TERTINGGAL
"57,035",SULAWESI TENGGARA,KONAWE,WONGGEDUKU BARAT,7402412004,TOBIMEITA,0.5970,TERTINGGAL
"57,036",SULAWESI TENGGARA,KONAWE SELATAN,ANDOOLO,7405032031,PUNGGAPU,0.5970,TERTINGGAL
"57,037",SULAWESI TENGGARA,KONAWE SELATAN,LAINEA,7405062020,AOROO,0.5970,TERTINGGAL
"57,038",SUMATERA SELATAN,EMPAT LAWANG,LINTANG KANAN,1611052006,KARANG TANDING,0.5970,TERTINGGAL
"57,039",SUMATERA SELATAN,OGAN ILIR,RANTAU ALAI,1610062016,TANJUNG MAS,0.5970,TERTINGGAL
"57,040",SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,JAYAPURA,1608162008,KAMBANG,0.5970,TERTINGGAL
"57,041",SUMATERA UTARA,DELI SERDANG,NAMORAMBE,1207062007,SILUELUE,0.5970,TERTINGGAL
"57,042",SUMATERA UTARA,MANDAILING NATAL,NATAL,1213162018,SIKARA KARA II,0.5970,TERTINGGAL
"57,043",SUMATERA UTARA,TAPANULI SELATAN,ANGKOLA BARAT,1203012004,SIUHOM,0.5970,TERTINGGAL
"57,044",SUMATERA UTARA,TAPANULI TENGAH,BADIRI,1201152005,GUNUNG KELAMBU,0.5970,TERTINGGAL
"57,045",PAPUA,PUNCAK JAYA,GURAGE,9107182009,URGELE,0.5970,TERTINGGAL
"57,046",PAPUA,SARMI,BONGGO TIMUR,9110152001,GWINJAYA,0.5968,TERTINGGAL
"57,047",ACEH,ACEH SELATAN,KLUET SELATAN,1101032016,UJUNG PADANG,0.5968,TERTINGGAL
"57,048",ACEH,ACEH UTARA,NISAM,1108162020,MEUNASAH BEUNOT,0.5968,TERTINGGAL
"57,049",ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112027,MEUDANG ARA,0.5968,TERTINGGAL
"57,050",ACEH,ACEH UTARA,TANAH LUAS,1108122050,SERBA JAMAN TUNONG,0.5968,TERTINGGAL
"57,051",ACEH,BIREUEN,GANDAPURA,1111072034,TANJONG MESJID,0.5968,TERTINGGAL
"57,052",ACEH,BIREUEN,PEUSANGAN,1111052029,BAYU,0.5968,TERTINGGAL
"57,053",ACEH,BIREUEN,PEUSANGAN,1111052047,KRUENG DEUE,0.5968,TERTINGGAL
"57,054",ACEH,GAYO LUES,TERANGUN,1113042006,RUMPI,0.5968,TERTINGGAL
"57,055",ACEH,NAGAN RAYA,SEUNAGAN TIMUR,1115032008,SAWANG MANE,0.5968,TERTINGGAL
"57,056",ACEH,PIDIE,PADANG TIJI,1107142012,GEULUMPANG GEULEUDIENG,0.5968,TERTINGGAL
"57,057",ACEH,PIDIE,SIMPANG TIGA,1107182032,PULO GAJAH MATE,0.5968,TERTINGGAL
"57,058",BANTEN,PANDEGLANG,SUKARESMI,3601292010,CIKUYA,0.5968,TERTINGGAL
"57,059",JAMBI,TANJUNG JABUNG BARAT,BATANG ASAM,1506072009,RAWANGKEMPAS,0.5968,TERTINGGAL
"57,060",JAWA TENGAH,BREBES,WANASARI,3329082014,SIDAMULYA,0.5968,TERTINGGAL
"57,061",KALIMANTAN TENGAH,BARITO SELATAN,GN. BINTANG AWAI,6204052011,BINTANG ARA,0.5968,TERTINGGAL
"57,062",KALIMANTAN TENGAH,KAPUAS,DADAHUP,6203162011,TANJUNG HARAPAN,0.5968,TERTINGGAL
"57,063",KALIMANTAN TENGAH,KAPUAS,KAPUAS KUALA,6203042019,SIMPANG BUNGA TANJUNG,0.5968,TERTINGGAL
"57,064",KALIMANTAN TENGAH,SERUYAN,DANAU SEMBULUH,6207032002,CEMPAKA BARU,0.5968,TERTINGGAL
"57,065",KEPULAUAN RIAU,LINGGA,KATANG BIDARE,2104112004,PULAU DUYUNG,0.5968,TERTINGGAL
"57,066",LAMPUNG,PESISIR BARAT,NGARAS,1813102019,SUKARAME,0.5968,TERTINGGAL
"57,067",MALUKU UTARA,HALMAHERA SELATAN,BACAN TIMUR,8204072014,NYONYIFI,0.5968,TERTINGGAL
"57,068",NUSA TENGGARA TIMUR,SIKKA,ALOK TIMUR,5307152010,WATUGONG,0.5968,TERTINGGAL
"57,069",NUSA TENGGARA TIMUR,SUMBA TIMUR,PAHUNGA LODU,5311102007,TAMMA,0.5968,TERTINGGAL
"57,070",NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,KUALIN,5302212004,TUAPAKAS,0.5968,TERTINGGAL
"57,071",NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,TOBU,5302312003,TUNE,0.5968,TERTINGGAL
