PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESA DAGRI 72/2019",NAMA DESA,"NILAI IDM 2021","STATUS IDM DESA 2021"
"72,281",SUMATERA UTARA,NIAS,MA'U,1204282008,LEWA LEWA,0.4302,SANGAT TERTINGGAL
"72,282",PAPUA,ASMAT,UNIR SIRAU,9118102007,MUNU,0.4300,SANGAT TERTINGGAL
"72,283",PAPUA,KEEROM,YAFFI,9111102007,AKARINDA,0.4300,SANGAT TERTINGGAL
"72,284",PAPUA,MERAUKE,TUBANG,9101152006,WELBUTI,0.4300,SANGAT TERTINGGAL
"72,285",PAPUA,YAHUKIMO,HOLUON,9113362007,SOHONGGIK,0.4300,SANGAT TERTINGGAL
"72,286",PAPUA,YAHUKIMO,OBIO,9113102013,PENIGIK,0.4300,SANGAT TERTINGGAL
"72,287",PAPUA,YAHUKIMO,PASEMA,9113152007,PUPI,0.4300,SANGAT TERTINGGAL
"72,288",PAPUA,YALIMO,WELAREK,9122052017,MOHOBIYE,0.4300,SANGAT TERTINGGAL
"72,289",PAPUA BARAT,PEGUNUNGAN ARFAK,TESTEGA,9212082015,ASAI DUA,0.4300,SANGAT TERTINGGAL
"72,290",PAPUA BARAT,SORONG SELATAN,KAIS DARAT,9204262001,MUKAMAT,0.4300,SANGAT TERTINGGAL
"72,291",PAPUA BARAT,TELUK WONDAMA,NAIKERE,9207072005,INYORA,0.4300,SANGAT TERTINGGAL
"72,292",SUMATERA UTARA,NIAS SELATAN,LOLOMATUA,1214012026,BOTOHILINDRURIA,0.4300,SANGAT TERTINGGAL
"72,293",PAPUA,ASMAT,SUATOR,9118072012,BUBIS,0.4298,SANGAT TERTINGGAL
"72,294",PAPUA,YAHUKIMO,AMUMA,9113132007,BALUM ERANG,0.4298,SANGAT TERTINGGAL
"72,295",PAPUA,YAHUKIMO,AMUMA,9113132008,GOLOWEN,0.4298,SANGAT TERTINGGAL
"72,296",PAPUA,YAHUKIMO,AMUMA,9113132013,HARAPAN,0.4298,SANGAT TERTINGGAL
"72,297",PAPUA,YAHUKIMO,AMUMA,9113132011,SAGASAL,0.4298,SANGAT TERTINGGAL
"72,298",PAPUA,YAHUKIMO,AMUMA,9113132005,SILORIN,0.4298,SANGAT TERTINGGAL
"72,299",PAPUA,YAHUKIMO,DIRWEMNA,9113352005,SILION,0.4298,SANGAT TERTINGGAL
"72,300",PAPUA BARAT,MAYBRAT,AIFAT TIMUR,9210032033,BUOH SA,0.4298,SANGAT TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"72,301",SUMATERA UTARA,NIAS BARAT,LOLOFITU MOI,1225072008,WANGO,0.4298,SANGAT TERTINGGAL
"72,302",SUMATERA UTARA,NIAS SELATAN,ONOLALU,1214332005,HILIONAHA,0.4298,SANGAT TERTINGGAL
"72,303",PAPUA,PUNCAK,ERELMAKAWIA,9125252009,AI ARAMA,0.4297,SANGAT TERTINGGAL
"72,304",PAPUA BARAT,PEGUNUNGAN ARFAK,CATUBOUW,9212072013,SLOMIOU,0.4297,SANGAT TERTINGGAL
"72,305",PAPUA BARAT,SORONG,BERAUR,9201042033,ARMOIN,0.4297,SANGAT TERTINGGAL
"72,306",PAPUA BARAT,SORONG,KLAYILI,9201402004,KWAKEIK,0.4297,SANGAT TERTINGGAL
"72,307",SUMATERA UTARA,MANDAILING NATAL,RANTO BAEK,1213182005,GONTING,0.4297,SANGAT TERTINGGAL
"72,308",PAPUA BARAT,TAMBRAUW,KWESEFO,9209212002,KRANFOTSU,0.4297,SANGAT TERTINGGAL
"72,309",PAPUA BARAT,TAMBRAUW,MPUR,9209262007,WEKARI,0.4297,SANGAT TERTINGGAL
"72,310",PAPUA,YALIMO,ABENAHO,9122032024,SOHOMBUNU,0.4295,SANGAT TERTINGGAL
"72,311",PAPUA,TOLIKARA,KUBU,9114112002,ARUKU,0.4295,SANGAT TERTINGGAL
"72,312",PAPUA BARAT,SORONG,SAENGKEDUK,9201482004,KLAMEDE,0.4295,SANGAT TERTINGGAL
"72,313",SUMATERA UTARA,MANDAILING NATAL,KOTANOPAN,1213082028,SIBIO BIO,0.4295,SANGAT TERTINGGAL
"72,314",SUMATERA UTARA,NIAS SELATAN,LOLOWAU,1214082022,SISARAHILI EKHOLO,0.4295,SANGAT TERTINGGAL
"72,315",SUMATERA UTARA,NIAS SELATAN,ONOHAZUMBA,1214222010,HELEFANIKHA,0.4295,SANGAT TERTINGGAL
"72,316",PAPUA,MAMBERAMO RAYA,MAMBERAMO HULU,9120022016,HAYA,0.4294,SANGAT TERTINGGAL
"72,317",PAPUA,PUNCAK,SINAK BARAT,9125152004,TAGALAME I,0.4294,SANGAT TERTINGGAL
"72,318",PAPUA,PUNCAK,SINAK BARAT,9125152007,TIMOBUT EGEWAK,0.4294,SANGAT TERTINGGAL
"72,319",PAPUA,YAHUKIMO,MUGI,9113172013,HULESI,0.4294,SANGAT TERTINGGAL
"72,320",PAPUA,YAHUKIMO,MUGI,9113172015,PANYOKE,0.4294,SANGAT TERTINGGAL
"72,321",PAPUA,YAHUKIMO,MUGI,9113172009,TOGOLUK,0.4294,SANGAT TERTINGGAL
"72,322",PAPUA BARAT,MANOKWARI,WARMARE,9202032023,INDONBEY,0.4294,SANGAT TERTINGGAL
"72,323",PAPUA BARAT,MANOKWARI,WARMARE,9202032006,MENY,0.4294,SANGAT TERTINGGAL
"72,324",PAPUA BARAT,PEGUNUNGAN ARFAK,CATUBOUW,9212072017,SOUDIN,0.4294,SANGAT TERTINGGAL
"72,325",PAPUA,MAPPI,HAJU,9117052012,SEMTAIPIM,0.4294,SANGAT TERTINGGAL
"72,326",PAPUA,MAPPI,MAMBIOMAN BAPAI,9117022017,TEREYEMU,0.4292,SANGAT TERTINGGAL
"72,327",ACEH,ACEH UTARA,LANGKAHAN,1108182015,MEUNASAH BLANG,0.4292,SANGAT TERTINGGAL
"72,328",MALUKU,KEPULAUAN ARU,ARU TENGAH SELATAN,8107082003,BEMUN,0.4292,SANGAT TERTINGGAL
"72,329",PAPUA BARAT,TAMBRAUW,SENOPI,9209112005,SRUREM,0.4292,SANGAT TERTINGGAL
"72,330",PAPUA,ASMAT,AKAT,9118042004,MENEPSIMNI,0.4290,SANGAT TERTINGGAL
"72,331",PAPUA,KEPULAUAN YAPEN,KEPULAUAN AMBAI,9105102015,BAIREI,0.4290,SANGAT TERTINGGAL
"72,332",PAPUA,LANNY JAYA,BALINGGA,9123072007,BALIME,0.4290,SANGAT TERTINGGAL
"72,333",PAPUA,LANNY JAYA,BALINGGA,9123072008,BALINGGA,0.4290,SANGAT TERTINGGAL
"72,334",PAPUA,LANNY JAYA,BALINGGA,9123072018,BINOLANGGEN,0.4290,SANGAT TERTINGGAL
"72,335",PAPUA,LANNY JAYA,BALINGGA,9123072019,DEWAKA,0.4290,SANGAT TERTINGGAL
"72,336",PAPUA,LANNY JAYA,BALINGGA,9123072010,GUME,0.4290,SANGAT TERTINGGAL
"72,337",PAPUA,LANNY JAYA,BALINGGA,9123072006,TIMA,0.4290,SANGAT TERTINGGAL
"72,338",PAPUA,LANNY JAYA,BALINGGA,9123072017,TIMONIKIME,0.4290,SANGAT TERTINGGAL
"72,339",PAPUA,LANNY JAYA,BALINGGA,9123072021,TOWEWAK,0.4290,SANGAT TERTINGGAL
"72,340",PAPUA,LANNY JAYA,BALINGGA,9123072020,YIALO,0.4290,SANGAT TERTINGGAL
"72,341",PAPUA,LANNY JAYA,BALINGGA,9123072022,YUMANERI,0.4290,SANGAT TERTINGGAL
"72,342",PAPUA,LANNY JAYA,MOKONI,9123162005,BIGIPURA,0.4290,SANGAT TERTINGGAL
"72,343",PAPUA,LANNY JAYA,MOKONI,9123162009,BUMALOME,0.4290,SANGAT TERTINGGAL
"72,344",PAPUA,LANNY JAYA,MOKONI,9123162001,GUNINGGAME,0.4290,SANGAT TERTINGGAL
"72,345",PAPUA,LANNY JAYA,MOKONI,9123162008,KONDENAME,0.4290,SANGAT TERTINGGAL
"72,346",PAPUA,LANNY JAYA,MOKONI,9123162002,MOKONI,0.4290,SANGAT TERTINGGAL
"72,347",PAPUA,LANNY JAYA,MOKONI,9123162003,POPOME,0.4290,SANGAT TERTINGGAL
"72,348",PAPUA,LANNY JAYA,MOKONI,9123162004,WAKUMALO,0.4290,SANGAT TERTINGGAL
"72,349",PAPUA,LANNY JAYA,MOKONI,9123162007,WUYUMBUR,0.4290,SANGAT TERTINGGAL
"72,350",PAPUA,LANNY JAYA,MOKONI,9123162006,YANGGELOME,0.4290,SANGAT TERTINGGAL
"72,351",PAPUA,LANNY JAYA,WANO BARAT,9123232003,ANDUGUME,0.4290,SANGAT TERTINGGAL
"72,352",PAPUA,LANNY JAYA,WANO BARAT,9123232002,DUGU-DUGU,0.4290,SANGAT TERTINGGAL
"72,353",PAPUA,LANNY JAYA,WANO BARAT,9123232008,KOBANU,0.4290,SANGAT TERTINGGAL
"72,354",PAPUA,LANNY JAYA,WANO BARAT,9123232011,MINGGA,0.4290,SANGAT TERTINGGAL
"72,355",PAPUA,LANNY JAYA,WANO BARAT,9123232005,MUME,0.4290,SANGAT TERTINGGAL
"72,356",PAPUA,LANNY JAYA,WANO BARAT,9123232010,NABEI,0.4290,SANGAT TERTINGGAL
"72,357",PAPUA,LANNY JAYA,WANO BARAT,9123232006,NENGGEYA,0.4290,SANGAT TERTINGGAL
"72,358",PAPUA,LANNY JAYA,WANO BARAT,9123232009,PIRAGI,0.4290,SANGAT TERTINGGAL
"72,359",PAPUA,LANNY JAYA,WANO BARAT,9123232007,TENAWI,0.4290,SANGAT TERTINGGAL
"72,360",PAPUA,LANNY JAYA,WANO BARAT,9123232004,TINIME,0.4290,SANGAT TERTINGGAL
"72,361",PAPUA,LANNY JAYA,WANO BARAT,9123232001,WAMIRU,0.4290,SANGAT TERTINGGAL
"72,362",PAPUA BARAT,SORONG,SEGET,9201062004,MALABAN,0.4290,SANGAT TERTINGGAL
"72,363",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,1220022049,SIGALA GALA,0.4290,SANGAT TERTINGGAL
"72,364",PAPUA BARAT,MAYBRAT,AYAMARU TIMUR SELATAN,9210182002,KAMBUSKATO UTARA,0.4289,SANGAT TERTINGGAL
"72,365",SUMATERA UTARA,NIAS BARAT,ULU MORO'O,1225082005,HILIBADALU,0.4289,SANGAT TERTINGGAL
"72,366",SUMATERA UTARA,NIAS SELATAN,AMANDRAYA,1214072014,HILIFADOLO,0.4289,SANGAT TERTINGGAL
"72,367",PAPUA,MAPPI,BAMGI,9117132005,TAGAIMON KAROME,0.4287,SANGAT TERTINGGAL
"72,368",PAPUA,MAPPI,BAMGI,9117132004,TAGAIMON SINO,0.4287,SANGAT TERTINGGAL
"72,369",PAPUA,MAPPI,VENAHA,9117102010,MOPIO,0.4287,SANGAT TERTINGGAL
"72,370",PAPUA,DOGIYAI,KAMU SELATAN,9126072008,MATADI,0.4287,SANGAT TERTINGGAL
"72,371",PAPUA,JAYAWIJAYA,PIRAMID,9102592006,ABONERI,0.4287,SANGAT TERTINGGAL
"72,372",PAPUA,PUNCAK,KEMBRU,9125132004,BELABA,0.4287,SANGAT TERTINGGAL
"72,373",PAPUA BARAT,FAK FAK,MBAHAMDANDARA,9203142006,MBAHAMDANDRA,0.4287,SANGAT TERTINGGAL
"72,374",PAPUA BARAT,TAMBRAUW,BIKAR,9209132009,SUYAM,0.4287,SANGAT TERTINGGAL
"72,375",SUMATERA UTARA,MANDAILING NATAL,BATANG NATAL,1213132013,GUO BATU,0.4286,SANGAT TERTINGGAL
"72,376",SUMATERA UTARA,NIAS BARAT,MANDREHE BARAT,1225032004,IRAONOGEBA,0.4286,SANGAT TERTINGGAL
"72,377",SUMATERA UTARA,NIAS SELATAN,FANAYAMA,1214182023,ETE BATU,0.4286,SANGAT TERTINGGAL
"72,378",SUMATERA UTARA,NIAS SELATAN,HURUNA,1214202012,FADORO TUHEMBERUA,0.4286,SANGAT TERTINGGAL
"72,379",SUMATERA UTARA,NIAS SELATAN,UMBUNASI,1214142003,SIFAORO'ASI MOLA,0.4286,SANGAT TERTINGGAL
"72,380",PAPUA,PANIAI,BAYA BIRU,9108302003,BAYABIRU,0.4284,SANGAT TERTINGGAL
"72,381",PAPUA,YAHUKIMO,NINIA,9113032025,SOHWAL,0.4284,SANGAT TERTINGGAL
"72,382",RIAU,KAMPAR,KAMPAR KIRI HULU,1401092015,PANGKALAN SERAI,0.4284,SANGAT TERTINGGAL
"72,383",PAPUA,JAYAWIJAYA,KURULU,9102032009,ABUSA,0.4283,SANGAT TERTINGGAL
"72,384",PAPUA,YAHUKIMO,NALCA,9113082007,HEIN,0.4283,SANGAT TERTINGGAL
"72,385",ACEH,BENER MERIAH,PINTU RIME GAYO,1117012004,PANTAN SINAKU,0.4281,SANGAT TERTINGGAL
"72,386",KALIMANTAN TENGAH,SERUYAN,SERUYAN HULU,6207052023,MARANDANG,0.4281,SANGAT TERTINGGAL
"72,387",NUSA TENGGARA TIMUR,KUPANG,SULAMU,5301072007,PANTULAN,0.4281,SANGAT TERTINGGAL
"72,388",PAPUA,ASMAT,FAYIT,9118052007,BAGAIR,0.4281,SANGAT TERTINGGAL
"72,389",PAPUA,BIAK NUMFOR,PADAIDO,9106102021,KANAI,0.4281,SANGAT TERTINGGAL
"72,390",PAPUA,INTAN JAYA,BIANDOGA,9127042012,KIGITADI,0.4281,SANGAT TERTINGGAL
"72,391",PAPUA,MAMBERAMO TENGAH,ILUGWA,9121052002,MELENGGAMA,0.4281,SANGAT TERTINGGAL
"72,392",PAPUA,MAMBERAMO TENGAH,KELILA,9121022010,KAMBO,0.4281,SANGAT TERTINGGAL
"72,393",PAPUA,MAPPI,HAJU,9117052011,ATSIPIM,0.4281,SANGAT TERTINGGAL
"72,394",PAPUA,PUNCAK,DERVOS,9125092002,KORDESI,0.4281,SANGAT TERTINGGAL
"72,395",PAPUA,PUNCAK,GOME,9125082014,NINGGABUMA,0.4281,SANGAT TERTINGGAL
"72,396",PAPUA,PUNCAK,ONERI,9125222001,JIWOT,0.4281,SANGAT TERTINGGAL
"72,397",PAPUA,YAHUKIMO,HOGIO,9113162002,DUGUMHAD,0.4281,SANGAT TERTINGGAL
"72,398",PAPUA,YAHUKIMO,UBALIHI,9113302004,WISOMI,0.4281,SANGAT TERTINGGAL
"72,399",PAPUA,YAHUKIMO,WALMA,9113272004,HONGGOLEK,0.4281,SANGAT TERTINGGAL
"72,400",PAPUA BARAT,PEGUNUNGAN ARFAK,TESTEGA,9212082002,MEIDOGDA,0.4281,SANGAT TERTINGGAL
"72,401",SUMATERA UTARA,NIAS,IDANOGAWO,1204102036,HILIMOASIO DUA,0.4281,SANGAT TERTINGGAL
"72,402",SUMATERA UTARA,NIAS SELATAN,LAHUSA,1214032018,SARAHILILAZA,0.4281,SANGAT TERTINGGAL
"72,403",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,1220022076,SIMANOSOR,0.4281,SANGAT TERTINGGAL
"72,404",PAPUA,PANIAI,NAKAMA,9108262006,DIGIYO TUWATAIDA,0.4281,SANGAT TERTINGGAL
"72,405",PAPUA,PUNCAK JAYA,MEWOLUK,9107072005,GUMBRU,0.4281,SANGAT TERTINGGAL
"72,406",PAPUA,BOVEN DIGOEL,SESNUK,9116182005,AMBORAN,0.4279,SANGAT TERTINGGAL
"72,407",BANTEN,LEBAK,BOJONGMANIK,3602072012,KEBONCAU,0.4279,SANGAT TERTINGGAL
"72,408",PAPUA,ASMAT,SUATOR,9118072009,WAGABUS,0.4279,SANGAT TERTINGGAL
"72,409",PAPUA,JAYAWIJAYA,PELEBAGA,9102342018,FILIA,0.4279,SANGAT TERTINGGAL
"72,410",PAPUA,JAYAWIJAYA,SIEPKOSI,9102482005,MANIKA,0.4279,SANGAT TERTINGGAL
"72,411",PAPUA,YAHUKIMO,AMUMA,9113132010,PLAU,0.4279,SANGAT TERTINGGAL
"72,412",PAPUA,YAHUKIMO,AMUMA,9113132004,WISIKMA,0.4279,SANGAT TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"72,413",SUMATERA UTARA,NIAS SELATAN,HURUNA,1214202011,TAREWE,0.4279,SANGAT TERTINGGAL
"72,414",PAPUA,PUNCAK,OGAMANIM,9125122004,KOMBET,0.4278,SANGAT TERTINGGAL
"72,415",PAPUA BARAT,MANOKWARI,TANAH RUBUH,9202172011,IMHASUMA,0.4278,SANGAT TERTINGGAL
"72,416",PAPUA BARAT,PEGUNUNGAN ARFAK,TESTEGA,9212082008,IBA,0.4278,SANGAT TERTINGGAL
"72,417",PAPUA BARAT,SORONG,BERAUR,9201042015,WENSI,0.4278,SANGAT TERTINGGAL
"72,418",SULAWESI SELATAN,TORAJA UTARA,BUNTU PEPASAN,7326132005,TALIMBANGAN,0.4278,SANGAT TERTINGGAL
"72,419",SUMATERA UTARA,NIAS SELATAN,LOLOMATUA,1214012017,TESIKHORI,0.4278,SANGAT TERTINGGAL
"72,420",PAPUA,JAYAWIJAYA,ASOLOKOBAL,9102292005,SINATA,0.4276,SANGAT TERTINGGAL
"72,421",KALIMANTAN SELATAN,HULU SUNGAI TENGAH,BATANG ALAI TIMUR,6307102011,DATAR BATUNG,0.4275,SANGAT TERTINGGAL
"72,422",PAPUA,LANNY JAYA,GUPURA,9123272004,KIMBO,0.4275,SANGAT TERTINGGAL
"72,423",PAPUA,MERAUKE,TABONJI,9101182004,SUAM,0.4275,SANGAT TERTINGGAL
"72,424",PAPUA,SARMI,PANTAI BARAT,9110032008,KAPESO,0.4275,SANGAT TERTINGGAL
"72,425",PAPUA,YAHUKIMO,ANGGRUK,9113022045,HOHE,0.4275,SANGAT TERTINGGAL
"72,426",PAPUA,YAHUKIMO,MUGI,9113172012,ILOKOMO,0.4275,SANGAT TERTINGGAL
"72,427",PAPUA,YAHUKIMO,MUGI,9113172020,LUGULMU,0.4275,SANGAT TERTINGGAL
"72,428",PAPUA,YAHUKIMO,MUGI,9113172018,OLOMISANG,0.4275,SANGAT TERTINGGAL
"72,429",PAPUA,YAHUKIMO,MUGI,9113172019,WEMASILI,0.4275,SANGAT TERTINGGAL
"72,430",PAPUA,YAHUKIMO,SOLOIKMA,9113382008,ERIM,0.4275,SANGAT TERTINGGAL
"72,431",KALIMANTAN TENGAH,MURUNG RAYA,TANAH SIANG,6212022026,NONO KLIWON,0.4273,SANGAT TERTINGGAL
"72,432",PAPUA BARAT,MAYBRAT,AIFAT TIMUR TENGAH,9210122011,FAAN KAHRIO,0.4273,SANGAT TERTINGGAL
"72,433",PAPUA,PANIAI,AWEIDA,9108332005,DEBAIYE,0.4271,SANGAT TERTINGGAL
"72,434",PAPUA,DOGIYAI,KAMU,9126012008,PUTAPA,0.4271,SANGAT TERTINGGAL
"72,435",PAPUA BARAT,MANOKWARI,TANAH RUBUH,9202172012,CUYEHEP,0.4271,SANGAT TERTINGGAL
"72,436",PAPUA BARAT,SORONG,BAGUN,9201442001,DISFRA,0.4271,SANGAT TERTINGGAL
"72,437",SUMATERA UTARA,NIAS BARAT,MANDREHE UTARA,1225062003,HILIMAYO,0.4271,SANGAT TERTINGGAL
"72,438",ACEH,ACEH UTARA,LHOKSUKON,1108042063,GEULUMPANG,0.4270,SANGAT TERTINGGAL
"72,439",PAPUA,MIMIKA,TEMBAGAPURA,9109102007,BANIGOGOM,0.4270,SANGAT TERTINGGAL
"72,440",SUMATERA UTARA,NIAS UTARA,ALASA,1224072014,HILISEBUA SIWALUBANUA,0.4270,SANGAT TERTINGGAL
"72,441",PAPUA,YALIMO,ABENAHO,9122032022,HUMALMA,0.4270,SANGAT TERTINGGAL
"72,442",PAPUA,JAYAWIJAYA,BOLAKME,9102152016,BANDUA,0.4268,SANGAT TERTINGGAL
"72,443",PAPUA,MIMIKA,ALAMA,9109182002,ALAMA,0.4268,SANGAT TERTINGGAL
"72,444",PAPUA,YAHUKIMO,UBALIHI,9113302007,UBALIHION,0.4268,SANGAT TERTINGGAL
"72,445",SUMATERA UTARA,NIAS SELATAN,FANAYAMA,1214182011,HILIZIHONO,0.4268,SANGAT TERTINGGAL
"72,446",ACEH,ACEH UTARA,SEUNUDDON,1108092016,MATANG PUNTONG,0.4267,SANGAT TERTINGGAL
"72,447",PAPUA,JAYAWIJAYA,HUBIKOSI,9102122028,JIBILABAGA,0.4267,SANGAT TERTINGGAL
"72,448",PAPUA,MAMBERAMO TENGAH,KOBAGMA,9121012013,WIYUGOBAK,0.4267,SANGAT TERTINGGAL
"72,449",PAPUA BARAT,SORONG SELATAN,WAYER,9204122004,SESOR,0.4267,SANGAT TERTINGGAL
"72,450",PAPUA,PEGUNUNGAN BINTANG,MURKIM,9112282002,BUMI,0.4265,SANGAT TERTINGGAL
"72,451",PAPUA,PEGUNUNGAN BINTANG,MURKIM,9112282003,TERO,0.4265,SANGAT TERTINGGAL
"72,452",PAPUA,PUNCAK JAYA,MULIA,9107012047,BIRAK AMBUT,0.4265,SANGAT TERTINGGAL
"72,453",PAPUA,BIAK NUMFOR,POIRU,9106182008,SURDORI,0.4265,SANGAT TERTINGGAL
"72,454",PAPUA,MIMIKA,MIMIKA TIMUR JAUH,9109072005,FANAMO,0.4265,SANGAT TERTINGGAL
"72,455",PAPUA BARAT,TAMBRAUW,KEBAR SELATAN,9209242007,ARWANI,0.4265,SANGAT TERTINGGAL
"72,456",PAPUA BARAT,TELUK BINTUNI,BABO,9206032021,AMUTU,0.4265,SANGAT TERTINGGAL
"72,457",SUMATERA UTARA,NIAS SELATAN,BORONADU,1214272006,SIHOLI,0.4265,SANGAT TERTINGGAL
"72,458",PAPUA,MERAUKE,KIMAAM,9101042034,UMANDERU,0.4263,SANGAT TERTINGGAL
"72,459",PAPUA BARAT,SORONG,KONHIR,9201502004,KLAFYO,0.4263,SANGAT TERTINGGAL
"72,460",PAPUA BARAT,TAMBRAUW,MANEKAR,9209252010,ANETI,0.4263,SANGAT TERTINGGAL
"72,461",ACEH,KOTA SUBULUSSALAM,RUNDENG,1175032003,OBOH,0.4262,SANGAT TERTINGGAL
"72,462",BANTEN,PANDEGLANG,CIBALIUNG,3601032007,CURUG,0.4262,SANGAT TERTINGGAL
"72,463",PAPUA,INTAN JAYA,BIANDOGA,9127042010,MAOLAGI,0.4262,SANGAT TERTINGGAL
"72,464",PAPUA,INTAN JAYA,BIANDOGA,9127042006,YANEI,0.4262,SANGAT TERTINGGAL
"72,465",PAPUA,JAYAWIJAYA,KURULU,9102032043,UTKOLO SATU,0.4262,SANGAT TERTINGGAL
"72,466",PAPUA,MAMBERAMO TENGAH,ILUGWA,9121052004,WIRIMA,0.4262,SANGAT TERTINGGAL
"72,467",PAPUA,MAMBERAMO TENGAH,KELILA,9121022016,TONGGRIK,0.4262,SANGAT TERTINGGAL
"72,468",PAPUA,PUNCAK,ERELMAKAWIA,9125252001,ERELMAKAWIA,0.4262,SANGAT TERTINGGAL
"72,469",PAPUA,PUNCAK,KEMBRU,9125132001,AGUIT,0.4262,SANGAT TERTINGGAL
"72,470",PAPUA,TOLIKARA,POGANERI,9114272024,GAGULINERI,0.4262,SANGAT TERTINGGAL
"72,471",PAPUA BARAT,MANOKWARI SELATAN,NENEY,9211032005,BENYAS,0.4262,SANGAT TERTINGGAL
"72,472",PAPUA BARAT,PEGUNUNGAN ARFAK,CATUBOUW,9212072018,TIMTOUW,0.4262,SANGAT TERTINGGAL
"72,473",SUMATERA UTARA,NIAS,BOTOMUZOI,1204212013,SISOBAHILI DOLA,0.4262,SANGAT TERTINGGAL
"72,474",SUMATERA UTARA,NIAS SELATAN,ARAMO,1214152009,DAO-DAO,0.4262,SANGAT TERTINGGAL
"72,475",PAPUA,PANIAI,DEIYAI MIYO,9108312003,TUGUMO,0.4262,SANGAT TERTINGGAL
"72,476",PAPUA,PANIAI,MUYE,9108252005,BEBIYAI,0.4262,SANGAT TERTINGGAL
"72,477",PAPUA,PANIAI,MUYE,9108252004,TIGA DAMUTO,0.4262,SANGAT TERTINGGAL
"72,478",PAPUA,PANIAI,PANIAI BARAT,9108022039,EPO OBANO,0.4262,SANGAT TERTINGGAL
"72,479",PAPUA,PUNCAK JAYA,TINGGINAMBUT,9107122010,MELEKOM,0.4262,SANGAT TERTINGGAL
"72,480",PAPUA,PUNCAK JAYA,TINGGINAMBUT,9107122003,MONIA,0.4262,SANGAT TERTINGGAL
"72,481",PAPUA,PUNCAK JAYA,TINGGINAMBUT,9107122027,PARALO,0.4262,SANGAT TERTINGGAL
"72,482",PAPUA,YALIMO,WELAREK,9122052006,WELAREKPUNU,0.4262,SANGAT TERTINGGAL
"72,483",PAPUA,BOVEN DIGOEL,FIRIWAGE,9116132005,WALIBURU,0.4260,SANGAT TERTINGGAL
"72,484",SUMATERA UTARA,MANDAILING NATAL,RANTO BAEK,1213182016,DUA SEPAKAT,0.4260,SANGAT TERTINGGAL
"72,485",PAPUA,ASMAT,SUATOR,9118072015,WOWI,0.4259,SANGAT TERTINGGAL
"72,486",PAPUA BARAT,SORONG,SUNOOK,9201462006,SULYA,0.4259,SANGAT TERTINGGAL
"72,487",SUMATERA UTARA,NIAS BARAT,MORO'O,1225042002,GUNUNGBARU,0.4259,SANGAT TERTINGGAL
"72,488",PAPUA,PEGUNUNGAN BINTANG,KIWIROK TIMUR,9112072004,EHIPTEN,0.4259,SANGAT TERTINGGAL
"72,489",PAPUA,MIMIKA,HOYA,9109142002,MAMONTOGA,0.4256,SANGAT TERTINGGAL
"72,490",PAPUA,YAHUKIMO,KWIKMA,9113482006,OAKBISIK,0.4256,SANGAT TERTINGGAL
"72,491",PAPUA,YAHUKIMO,MUGI,9113172008,ITLAY WOPI,0.4256,SANGAT TERTINGGAL
"72,492",PAPUA,YAHUKIMO,TANGMA,9113202005,PUNNO,0.4256,SANGAT TERTINGGAL
"72,493",PAPUA BARAT,PEGUNUNGAN ARFAK,CATUBOUW,9212072016,MIHIJ,0.4256,SANGAT TERTINGGAL
"72,494",PAPUA,JAYAWIJAYA,WOUMA,9102432006,PIPITMO,0.4254,SANGAT TERTINGGAL
"72,495",PAPUA,NABIRE,WAPOGA,9104212002,SAMANUI,0.4254,SANGAT TERTINGGAL
"72,496",PAPUA,WAROPEN,INGGERUS,9115092011,AWASO,0.4254,SANGAT TERTINGGAL
"72,497",PAPUA,YAHUKIMO,KOSAREK,9113232004,WAHE,0.4254,SANGAT TERTINGGAL
"72,498",SUMATERA UTARA,MANDAILING NATAL,MUARA SIPONGI,1213122013,SIBINAIL,0.4254,SANGAT TERTINGGAL
"72,499",PAPUA,TOLIKARA,WARI/TAIYEVE II,9114302010,WIKI,0.4253,SANGAT TERTINGGAL
"72,500",PAPUA,TOLIKARA,WARI/TAIYEVE II,9114302001,YANORA,0.4253,SANGAT TERTINGGAL
"72,501",PAPUA,PANIAI,NAKAMA,9108262001,OKEITADI,0.4252,SANGAT TERTINGGAL
"72,502",PAPUA,JAYAWIJAYA,TAELAREK,9102462008,ENTAGEKOKMA,0.4252,SANGAT TERTINGGAL
"72,503",PAPUA,WAROPEN,SOYOI MAMBAI,9115152002,SOYOI,0.4252,SANGAT TERTINGGAL
"72,504",PAPUA,YAHUKIMO,DURAM,9113502003,GOAK,0.4252,SANGAT TERTINGGAL
"72,505",PAPUA BARAT,SORONG,MAKBON,9201012013,KLASIMIGIK,0.4252,SANGAT TERTINGGAL
